8.317363262176513672e-02 9.168264865875244141e-01
3.020127415657043457e-01 6.979874372482299805e-01
5.936361849308013916e-03 9.940638542175292969e-01
1.822103857994079590e-01 8.177899122238159180e-01
3.405453264713287354e-02 9.659452438354492188e-01
2.187791317701339722e-01 7.812210917472839355e-01
9.759999513626098633e-01 2.399995550513267517e-02
9.675912261009216309e-01 3.240893036127090454e-02
2.894864380359649658e-01 7.105135321617126465e-01
9.934434890747070312e-01 6.556476466357707977e-03
2.271451801061630249e-01 7.728548049926757812e-01
7.032262682914733887e-01 2.967738211154937744e-01
9.965292811393737793e-01 3.470785915851593018e-03
4.049592912197113037e-01 5.950408577919006348e-01
5.618806481361389160e-01 4.381192922592163086e-01
1.530202031135559082e-01 8.469797968864440918e-01
5.248166322708129883e-01 4.751835465431213379e-01
9.475919604301452637e-01 5.240799114108085632e-02
9.897607564926147461e-01 1.023945584893226624e-02
9.728107452392578125e-01 2.718950435519218445e-02
1.574607491493225098e-01 8.425392508506774902e-01
9.878150820732116699e-01 1.218496263027191162e-02
1.456910967826843262e-01 8.543089628219604492e-01
6.467153877019882202e-02 9.353284239768981934e-01
1.917439103126525879e-01 8.082561492919921875e-01
9.584860801696777344e-01 4.151395708322525024e-02
3.946211338043212891e-01 6.053790450096130371e-01
5.105913430452346802e-02 9.489409327507019043e-01
6.498373746871948242e-01 3.501627147197723389e-01
2.144466340541839600e-01 7.855535745620727539e-01
5.457953363656997681e-02 9.454206228256225586e-01
7.775452136993408203e-01 2.224548459053039551e-01
9.943296313285827637e-01 5.670283921062946320e-03
6.949471235275268555e-01 3.050531744956970215e-01
8.155335783958435059e-01 1.844667047262191772e-01
7.733530402183532715e-01 2.266469597816467285e-01
8.019682765007019043e-01 1.980317682027816772e-01
9.968806505203247070e-01 3.119564382359385490e-03
8.738433122634887695e-01 1.261567473411560059e-01
7.351351976394653320e-01 2.648647725582122803e-01
9.946531057357788086e-01 5.346882157027721405e-03
1.087575256824493408e-01 8.912424445152282715e-01
1.530138542875647545e-03 9.984700083732604980e-01
1.633656956255435944e-02 9.836632609367370605e-01
9.955824613571166992e-01 4.417611286044120789e-03
5.344951152801513672e-01 4.655049741268157959e-01
6.693081855773925781e-01 3.306917846202850342e-01
7.967668771743774414e-01 2.032331228256225586e-01
5.558035373687744141e-01 4.441964626312255859e-01
1.459504961967468262e-01 8.540496230125427246e-01
9.958045482635498047e-01 4.195449873805046082e-03
3.205725848674774170e-01 6.794273257255554199e-01
1.781370937824249268e-01 8.218626976013183594e-01
9.553288221359252930e-01 4.467122256755828857e-02
6.197419166564941406e-01 3.802582621574401855e-01
9.460427761077880859e-01 5.395713448524475098e-02
1.431101188063621521e-02 9.856892824172973633e-01
1.776582449674606323e-01 8.223417997360229492e-01
2.254542559385299683e-01 7.745456695556640625e-01
7.227627635002136230e-01 2.772374749183654785e-01
9.940101504325866699e-01 5.989994853734970093e-03
9.902423620223999023e-01 9.757681749761104584e-03
9.949099421501159668e-01 5.090193822979927063e-03
3.331554830074310303e-01 6.668447256088256836e-01
9.664623737335205078e-01 3.353752940893173218e-02
8.084856867790222168e-01 1.915146112442016602e-01
2.213224396109580994e-02 9.778678417205810547e-01
2.393771708011627197e-01 7.606228590011596680e-01
9.263257384300231934e-01 7.367446273565292358e-02
9.366225600242614746e-01 6.337743997573852539e-02
9.972538352012634277e-01 2.746346872299909592e-03
9.499881267547607422e-01 5.001194030046463013e-02
4.674960374832153320e-01 5.325040817260742188e-01
1.819304376840591431e-02 9.818069934844970703e-01
9.937178492546081543e-01 6.282422691583633423e-03
4.027543589472770691e-02 9.597245454788208008e-01
9.257689714431762695e-01 7.423099875450134277e-02
7.490820884704589844e-01 2.509180605411529541e-01
2.081913203001022339e-01 7.918087244033813477e-01
6.613830327987670898e-01 3.386170864105224609e-01
4.880295991897583008e-01 5.119704604148864746e-01
6.885007023811340332e-03 9.931150674819946289e-01
9.514653086662292480e-01 4.853468388319015503e-02
9.198228716850280762e-01 8.017712831497192383e-02
9.826945066452026367e-01 1.730549149215221405e-02
1.865941733121871948e-01 8.134059906005859375e-01
1.018685698509216309e-01 8.981315493583679199e-01
3.122043609619140625e-01 6.877958178520202637e-01
3.254919778555631638e-03 9.967451095581054688e-01
5.432386398315429688e-01 4.567614495754241943e-01
1.403587758541107178e-01 8.596413135528564453e-01
9.751805067062377930e-01 2.481957338750362396e-02
7.153118848800659180e-01 2.846881151199340820e-01
9.967741370201110840e-01 3.226044587790966034e-03
8.968443274497985840e-01 1.031557247042655945e-01
6.481791734695434570e-01 3.518209457397460938e-01
9.838709831237792969e-01 1.612912863492965698e-02
1.551230251789093018e-01 8.448770046234130859e-01
9.428881406784057617e-01 5.711188912391662598e-02
8.013936877250671387e-01 1.986065208911895752e-01
6.592884063720703125e-01 3.407114446163177490e-01
9.836775064468383789e-01 1.632247678935527802e-02
9.952537417411804199e-01 4.746435675770044327e-03
8.579989671707153320e-01 1.420013010501861572e-01
9.740367531776428223e-03 9.902598261833190918e-01
8.985184431076049805e-01 1.014817059040069580e-01
6.160931196063756943e-03 9.938391447067260742e-01
3.500021398067474365e-01 6.499980688095092773e-01
9.725429415702819824e-01 2.745717018842697144e-02
4.559807479381561279e-01 5.440193414688110352e-01
9.761850833892822266e-01 2.381504327058792114e-02
8.952643275260925293e-01 1.047359853982925415e-01
9.521855115890502930e-01 4.781454801559448242e-02
9.935652017593383789e-01 6.435190793126821518e-03
5.100762844085693359e-01 4.899238049983978271e-01
4.495523571968078613e-01 5.504476428031921387e-01
9.654507637023925781e-01 3.454907983541488647e-02
4.173856973648071289e-02 9.582614898681640625e-01
9.511661529541015625e-01 4.883415997028350830e-02
9.197355508804321289e-01 8.026453852653503418e-02
5.152019262313842773e-01 4.847981333732604980e-01
4.500024765729904175e-02 9.549998044967651367e-01
9.967975020408630371e-01 3.202578518539667130e-03
2.730575501918792725e-01 7.269424200057983398e-01
5.059782266616821289e-01 4.940218627452850342e-01
9.810850620269775391e-01 1.891507022082805634e-02
9.803664088249206543e-01 1.963373087346553802e-02
8.025985956192016602e-01 1.974015682935714722e-01
6.268008798360824585e-02 9.373201131820678711e-01
3.390320241451263428e-01 6.609682440757751465e-01
9.936375021934509277e-01 6.362326443195343018e-03
9.773505926132202148e-01 2.264966815710067749e-02
7.879408597946166992e-01 2.120591700077056885e-01
6.536104530096054077e-02 9.346391558647155762e-01
9.097800254821777344e-01 9.022006392478942871e-02
4.802623391151428223e-01 5.197377800941467285e-01
3.261314332485198975e-01 6.738685965538024902e-01
9.808637499809265137e-01 1.913663744926452637e-02
4.160636067390441895e-01 5.839365720748901367e-01
7.813156396150588989e-02 9.218685030937194824e-01
9.312164187431335449e-01 6.878380477428436279e-02
9.372754096984863281e-01 6.272459030151367188e-02
6.968681514263153076e-02 9.303132295608520508e-01
3.565509915351867676e-01 6.434494853019714355e-01
8.553146570920944214e-02 9.144685268402099609e-01
2.178762555122375488e-01 7.821239233016967773e-01
9.951521754264831543e-01 4.847940057516098022e-03
9.029202461242675781e-01 9.707991778850555420e-02
6.693639755249023438e-01 3.306362032890319824e-01
9.978148341178894043e-01 2.185382880270481110e-03
9.784674048423767090e-01 2.153282612562179565e-02
3.530469909310340881e-02 9.646953940391540527e-01
9.707454442977905273e-01 2.925448492169380188e-02
9.155632257461547852e-01 8.443681895732879639e-02
1.316604577004909515e-02 9.868339896202087402e-01
9.867933988571166992e-01 1.320676412433385849e-02
1.261136084794998169e-01 8.738864660263061523e-01
4.174307584762573242e-01 5.825693607330322266e-01
3.000648915767669678e-01 6.999353170394897461e-01
2.517896294593811035e-01 7.482103705406188965e-01
7.475841045379638672e-01 2.524158358573913574e-01
9.141942262649536133e-01 8.580588549375534058e-02
2.107534557580947876e-02 9.789249300956726074e-01
9.334925413131713867e-01 6.650763750076293945e-02
3.829077184200286865e-01 6.170924901962280273e-01
5.501283407211303711e-01 4.498717486858367920e-01
1.110036820173263550e-01 8.889963030815124512e-01
9.964817762374877930e-01 3.518217010423541069e-03
5.539125800132751465e-01 4.460875689983367920e-01
9.958286285400390625e-01 4.171438980847597122e-03
1.504890024662017822e-01 8.495111465454101562e-01
5.448510050773620605e-01 4.551491737365722656e-01
1.222943887114524841e-01 8.777056932449340820e-01
7.981103658676147461e-01 2.018897831439971924e-01
9.952296018600463867e-01 4.770521074533462524e-03
2.834063768386840820e-01 7.165939807891845703e-01
8.271965980529785156e-01 1.728033423423767090e-01
2.728277444839477539e-01 7.271721363067626953e-01
1.734714023768901825e-02 9.826528429985046387e-01
9.976350665092468262e-01 2.365032909438014030e-03
2.821161746978759766e-01 7.178840637207031250e-01
6.911618709564208984e-01 3.088383078575134277e-01
1.018020510673522949e-02 9.898197054862976074e-01
4.420316219329833984e-01 5.579683780670166016e-01
5.276736617088317871e-02 9.472326040267944336e-01
8.958069086074829102e-01 1.041931658983230591e-01
3.238215446472167969e-01 6.761784553527832031e-01
9.968310594558715820e-01 3.169068600982427597e-03
9.710927009582519531e-01 2.890718355774879456e-02
3.545022010803222656e-01 6.454979777336120605e-01
1.399764269590377808e-01 8.600238561630249023e-01
9.843716397881507874e-03 9.901561737060546875e-01
3.828894495964050293e-01 6.171106100082397461e-01
6.186854839324951172e-01 3.813144862651824951e-01
9.667984843254089355e-01 3.320180624723434448e-02
9.809166789054870605e-01 1.908361911773681641e-02
3.154717385768890381e-01 6.845282912254333496e-01
5.474284291267395020e-02 9.452571868896484375e-01
1.656369189731776714e-03 9.983438253402709961e-01
1.798492372035980225e-01 8.201510906219482422e-01
3.461539447307586670e-01 6.538461446762084961e-01
9.944168329238891602e-01 5.583218298852443695e-03
1.157053112983703613e-01 8.842945098876953125e-01
8.147783279418945312e-01 1.852217167615890503e-01
1.770289056003093719e-02 9.822971224784851074e-01
9.269305467605590820e-01 7.306953519582748413e-02
2.176869362592697144e-01 7.823130488395690918e-01
9.134332537651062012e-01 8.656685054302215576e-02
9.282166361808776855e-01 7.178336381912231445e-02
8.274042606353759766e-01 1.725957840681076050e-01
9.955427050590515137e-01 4.457270260900259018e-03
3.723657876253128052e-02 9.627635478973388672e-01
9.775695800781250000e-01 2.243058755993843079e-02
7.919106632471084595e-02 9.208087921142578125e-01
9.113771319389343262e-01 8.862304687500000000e-02
6.449195742607116699e-01 3.550806045532226562e-01
3.763820827007293701e-01 6.236181259155273438e-01
8.790479898452758789e-01 1.209519729018211365e-01
1.884736935608088970e-03 9.981154203414916992e-01
8.761504888534545898e-01 1.238496527075767517e-01
1.337266266345977783e-01 8.662735223770141602e-01
4.628353938460350037e-02 9.537164568901062012e-01
1.548999547958374023e-02 9.845098257064819336e-01
8.442587219178676605e-03 9.915575385093688965e-01
9.885127544403076172e-01 1.148736756294965744e-02
1.597339846193790436e-02 9.840266704559326172e-01
8.580917716026306152e-01 1.419083029031753540e-01
9.035458564758300781e-01 9.645404666662216187e-02
9.476153254508972168e-01 5.238468572497367859e-02
8.845536112785339355e-01 1.154465898871421814e-01
7.486101388931274414e-01 2.513900399208068848e-01
5.765789151191711426e-01 4.234212636947631836e-01
2.161496877670288086e-01 7.838505506515502930e-01
8.668730258941650391e-01 1.331269592046737671e-01
8.295650593936443329e-03 9.917043447494506836e-01
3.858484923839569092e-01 6.141515970230102539e-01
9.906058311462402344e-01 9.394351392984390259e-03
9.001177549362182617e-01 9.988236427307128906e-02
3.441444784402847290e-02 9.655856490135192871e-01
8.322708606719970703e-01 1.677292883396148682e-01
1.135599762201309204e-01 8.864401578903198242e-01
2.144039142876863480e-03 9.978561401367187500e-01
5.359418392181396484e-01 4.640582799911499023e-01
3.387769162654876709e-01 6.612232923507690430e-01
9.733757376670837402e-01 2.662428282201290131e-02
9.076042175292968750e-01 9.239580482244491577e-02
4.570812582969665527e-01 5.429188609123229980e-01
1.887610414996743202e-03 9.981123805046081543e-01
9.905328750610351562e-01 9.467242285609245300e-03
9.475398063659667969e-01 5.246038362383842468e-02
6.216276884078979492e-01 3.783724308013916016e-01
1.519883722066879272e-01 8.480114936828613281e-01
5.955268144607543945e-01 4.044731259346008301e-01
7.031611800193786621e-01 2.968387603759765625e-01
9.553467631340026855e-01 4.465329647064208984e-02
4.788882732391357422e-01 5.211118459701538086e-01
2.244129627943038940e-01 7.755872011184692383e-01
5.733470246195793152e-02 9.426653385162353516e-01
8.240852355957031250e-01 1.759147047996520996e-01
9.613455533981323242e-01 3.865464776754379272e-02
5.126218125224113464e-02 9.487379789352416992e-01
2.581642270088195801e-01 7.418359518051147461e-01
4.639269709587097168e-01 5.360732078552246094e-01
7.702417373657226562e-01 2.297583222389221191e-01
2.008299082517623901e-01 7.991701960563659668e-01
1.554681174457073212e-02 9.844530820846557617e-01
9.033102989196777344e-01 9.668978303670883179e-02
4.978928267955780029e-01 5.021072626113891602e-01
6.307030320167541504e-01 3.692971169948577881e-01
5.922718048095703125e-01 4.077281653881072998e-01
2.448944002389907837e-02 9.755107760429382324e-01
1.414427012205123901e-01 8.585574030876159668e-01
3.103494346141815186e-01 6.896506547927856445e-01
9.976264238357543945e-01 2.373725175857543945e-03
2.901614308357238770e-01 7.098387479782104492e-01
4.084985256195068359e-01 5.915016531944274902e-01
4.374004006385803223e-01 5.625996589660644531e-01
9.898550510406494141e-01 1.014497317373752594e-02
8.915660381317138672e-01 1.084338948130607605e-01
5.795820951461791992e-01 4.204179644584655762e-01
6.790745258331298828e-02 9.320926070213317871e-01
7.613202929496765137e-01 2.386795729398727417e-01
6.581420898437500000e-01 3.418579101562500000e-01
4.502286203205585480e-03 9.954975843429565430e-01
4.758860766887664795e-01 5.241140127182006836e-01
7.181953787803649902e-01 2.818045914173126221e-01
9.150385856628417969e-01 8.496159315109252930e-02
9.847165942192077637e-01 1.528332661837339401e-02
8.652474880218505859e-01 1.347527205944061279e-01
6.030835509300231934e-01 3.969165086746215820e-01
2.250580582767724991e-03 9.977497458457946777e-01
7.413658499717712402e-01 2.586343288421630859e-01
1.514772651717066765e-03 9.984852671623229980e-01
9.294483065605163574e-01 7.055187225341796875e-02
1.129902750253677368e-01 8.870097398757934570e-01
7.229506969451904297e-02 9.277049899101257324e-01
5.892663002014160156e-01 4.107337892055511475e-01
4.554148763418197632e-03 9.954459071159362793e-01
9.134093299508094788e-03 9.908660650253295898e-01
2.506693303585052490e-01 7.493307590484619141e-01
5.871188640594482422e-01 4.128812551498413086e-01
9.686720371246337891e-01 3.132802248001098633e-02
9.391629695892333984e-01 6.083695590496063232e-02
1.350768655538558960e-01 8.649230003356933594e-01
7.147140800952911377e-02 9.285285472869873047e-01
6.607867479324340820e-01 3.392133712768554688e-01
2.306092530488967896e-02 9.769389033317565918e-01
5.722041428089141846e-02 9.427795410156250000e-01
9.885486364364624023e-01 1.145141385495662689e-02
1.874281167984008789e-01 8.125718832015991211e-01
8.898133039474487305e-01 1.101866886019706726e-01
2.267898023128509521e-01 7.732102274894714355e-01
9.585492610931396484e-01 4.145091772079467773e-02
5.922359228134155273e-02 9.407763481140136719e-01
2.408104240894317627e-01 7.591897845268249512e-01
9.957510232925415039e-01 4.249300807714462280e-03
4.448246955871582031e-01 5.551754832267761230e-01
4.444561004638671875e-01 5.555438995361328125e-01
2.404141128063201904e-01 7.595858573913574219e-01
5.059842392802238464e-02 9.494015574455261230e-01
2.070039510726928711e-03 9.979300498962402344e-01
3.144409134984016418e-02 9.685559272766113281e-01
7.590996623039245605e-01 2.409004867076873779e-01
3.412499427795410156e-01 6.587502956390380859e-01
9.970748424530029297e-01 2.925229724496603012e-03
7.969438433647155762e-01 2.030564397573471069e-01
9.963175654411315918e-01 3.682425711303949356e-03
9.139479994773864746e-01 8.605192601680755615e-02
9.766559004783630371e-01 2.334417961537837982e-02
3.721013665199279785e-01 6.278986930847167969e-01
5.336496978998184204e-03 9.946635961532592773e-01
5.354990251362323761e-03 9.946452975273132324e-01
4.658139646053314209e-01 5.341861248016357422e-01
9.681407213211059570e-01 3.185945749282836914e-02
2.204663455486297607e-01 7.795337438583374023e-01
2.294688820838928223e-01 7.705310583114624023e-01
8.592292666435241699e-01 1.407707482576370239e-01
9.982210993766784668e-01 1.778924255631864071e-03
9.976468086242675781e-01 2.353373914957046509e-03
3.504773974418640137e-02 9.649521708488464355e-01
7.971302270889282227e-01 2.028699815273284912e-01
1.119994930922985077e-02 9.888000488281250000e-01
1.884642541408538818e-01 8.115357160568237305e-01
1.132963411509990692e-02 9.886704683303833008e-01
1.431151628494262695e-01 8.568849563598632812e-01
3.300071880221366882e-02 9.669992327690124512e-01
2.073899609968066216e-03 9.979261159896850586e-01
3.494870364665985107e-01 6.505131125450134277e-01
1.319744288921356201e-01 8.680254817008972168e-01
7.590425014495849609e-02 9.240956306457519531e-01
9.532132148742675781e-01 4.678689688444137573e-02
2.454834058880805969e-03 9.975452423095703125e-01
3.916962742805480957e-01 6.083037257194519043e-01
5.095548629760742188e-01 4.904452562332153320e-01
9.229838252067565918e-01 7.701635360717773438e-02
6.394187211990356445e-01 3.605812489986419678e-01
4.594787210226058960e-02 9.540523290634155273e-01
7.120691537857055664e-01 2.879310548305511475e-01
9.978814125061035156e-01 2.118540927767753601e-03
5.177103281021118164e-01 4.822897315025329590e-01
3.844279050827026367e-02 9.615573287010192871e-01
9.530333876609802246e-01 4.696660861372947693e-02
8.212307691574096680e-01 1.787693798542022705e-01
1.965297311544418335e-01 8.034703135490417480e-01
9.845684766769409180e-01 1.543178036808967590e-02
7.668341994285583496e-01 2.331660687923431396e-01
8.282006978988647461e-01 1.717993617057800293e-01
2.683855593204498291e-02 9.731612205505371094e-01
9.911720752716064453e-01 8.827850222587585449e-03
7.816382646560668945e-01 2.183618396520614624e-01
3.423243295401334763e-03 9.965769052505493164e-01
2.014574110507965088e-01 7.985424995422363281e-01
9.796006679534912109e-01 2.039932459592819214e-02
5.847425386309623718e-02 9.415258169174194336e-01
9.021729826927185059e-01 9.782725572586059570e-02
9.441404789686203003e-02 9.055861234664916992e-01
9.552053213119506836e-01 4.479471966624259949e-02
9.979903101921081543e-01 2.009591553360223770e-03
7.712172269821166992e-01 2.287826836109161377e-01
1.528037618845701218e-02 9.847197532653808594e-01
4.695855081081390381e-01 5.304145812988281250e-01
2.145144939422607422e-01 7.854854464530944824e-01
6.691700816154479980e-01 3.308300375938415527e-01
8.832876086235046387e-01 1.167125403881072998e-01
9.815622568130493164e-01 1.843795552849769592e-02
1.093221455812454224e-02 9.890679121017456055e-01
8.675323724746704102e-01 1.324677169322967529e-01
9.662195444107055664e-01 3.378063440322875977e-02
4.609987735748291016e-01 5.390012860298156738e-01
9.928140640258789062e-01 7.186084985733032227e-03
4.750371873378753662e-01 5.249627828598022461e-01
9.248962402343750000e-01 7.510390132665634155e-02
1.281537115573883057e-01 8.718465566635131836e-01
9.525110721588134766e-01 4.748903959989547729e-02
3.231586515903472900e-02 9.676842093467712402e-01
9.586700797080993652e-01 4.132993891835212708e-02
7.873486280441284180e-01 2.126515358686447144e-01
3.061449527740478516e-01 6.938549876213073730e-01
2.124328725039958954e-02 9.787566065788269043e-01
6.799649000167846680e-01 3.200350403785705566e-01
7.450822740793228149e-02 9.254918098449707031e-01
8.970206975936889648e-01 1.029793471097946167e-01
1.551580242812633514e-02 9.844843149185180664e-01
8.431350588798522949e-01 1.568648517131805420e-01
9.985848665237426758e-01 1.415206817910075188e-03
1.028418466448783875e-01 8.971583247184753418e-01
2.543716132640838623e-01 7.456283569335937500e-01
9.628471136093139648e-01 3.715312480926513672e-02
9.957463145256042480e-01 4.253606311976909637e-03
6.150854825973510742e-01 3.849145770072937012e-01
1.520778983831405640e-01 8.479220271110534668e-01
6.830609403550624847e-03 9.931695461273193359e-01
1.020667552947998047e-01 8.979331851005554199e-01
7.094893455505371094e-01 2.905108034610748291e-01
4.631191026419401169e-03 9.953685998916625977e-01
3.161142468452453613e-01 6.838857531547546387e-01
6.196845695376396179e-02 9.380315542221069336e-01
9.954020977020263672e-01 4.598149098455905914e-03
9.953906536102294922e-01 4.609454423189163208e-03
8.914155960083007812e-01 1.085845381021499634e-01
6.173144280910491943e-02 9.382686018943786621e-01
3.620600700378417969e-01 6.379401683807373047e-01
9.758206605911254883e-01 2.417930215597152710e-02
9.974542856216430664e-01 2.545813797041773796e-03
9.199581146240234375e-01 8.004193007946014404e-02
8.924300074577331543e-01 1.075699627399444580e-01
4.268235564231872559e-01 5.731767416000366211e-01
8.033707141876220703e-01 1.966293752193450928e-01
2.977900505065917969e-01 7.022098302841186523e-01
1.228748783469200134e-01 8.771252036094665527e-01
9.214190244674682617e-01 7.858080416917800903e-02
8.214272260665893555e-01 1.785729378461837769e-01
1.194933280348777771e-01 8.805067539215087891e-01
4.044063389301300049e-02 9.595596194267272949e-01
1.103344783186912537e-01 8.896656036376953125e-01
4.131742753088474274e-03 9.958682060241699219e-01
5.534927248954772949e-01 4.465073049068450928e-01
1.008070707321166992e-01 8.991931676864624023e-01
3.785870969295501709e-01 6.214129328727722168e-01
3.016222715377807617e-01 6.983777880668640137e-01
7.457803934812545776e-02 9.254221916198730469e-01
8.675677180290222168e-01 1.324325054883956909e-01
1.121572479605674744e-01 8.878428936004638672e-01
9.481432288885116577e-02 9.051858186721801758e-01
3.083245754241943359e-01 6.916751265525817871e-01
8.555218577384948730e-01 1.444783210754394531e-01
9.611700773239135742e-01 3.882997855544090271e-02
3.856819588690996170e-03 9.961432814598083496e-01
7.136705331504344940e-03 9.928635358810424805e-01
1.818060129880905151e-01 8.181940317153930664e-01
5.252970755100250244e-02 9.474704265594482422e-01
2.868792414665222168e-02 9.713122248649597168e-01
5.424266681075096130e-03 9.945757389068603516e-01
9.564961194992065430e-01 4.350398108363151550e-02
1.170295327901840210e-01 8.829705715179443359e-01
6.181047763675451279e-03 9.938191175460815430e-01
9.934903979301452637e-01 6.509717553853988647e-03
8.385924696922302246e-01 1.614077091217041016e-01
4.435515403747558594e-01 5.564485788345336914e-01
1.967577189207077026e-01 8.032422065734863281e-01
1.714674681425094604e-01 8.285325765609741211e-01
5.115172266960144043e-02 9.488482475280761719e-01
1.081448793411254883e-01 8.918552398681640625e-01
1.981098204851150513e-03 9.980190992355346680e-01
1.890582442283630371e-01 8.109418153762817383e-01
2.428073436021804810e-03 9.975718855857849121e-01
6.722630001604557037e-03 9.932775497436523438e-01
8.052686452865600586e-01 1.947314143180847168e-01
5.688711404800415039e-01 4.311288297176361084e-01
2.688684463500976562e-01 7.311316728591918945e-01
5.594180822372436523e-01 4.405821263790130615e-01
9.617131948471069336e-01 3.828696161508560181e-02
9.497024416923522949e-01 5.029762536287307739e-02
9.739239215850830078e-01 2.607625350356101990e-02
9.888641238212585449e-01 1.113571040332317352e-02
7.337903138250112534e-03 9.926623106002807617e-01
9.684177637100219727e-01 3.158214688301086426e-02
3.269612789154052734e-01 6.730387210845947266e-01
3.760857880115509033e-02 9.623913764953613281e-01
8.245487213134765625e-01 1.754512190818786621e-01
2.784679532051086426e-01 7.215322256088256836e-01
3.980692327022552490e-01 6.019307374954223633e-01
1.078281998634338379e-01 8.921718597412109375e-01
8.442158699035644531e-01 1.557842195034027100e-01
9.889727830886840820e-01 1.102735660970211029e-02
8.653892874717712402e-01 1.346109360456466675e-01
9.440035820007324219e-01 5.599655956029891968e-02
9.061682224273681641e-01 9.383183717727661133e-02
3.897196650505065918e-01 6.102805137634277344e-01
2.871837317943572998e-01 7.128162384033203125e-01
9.119495749473571777e-02 9.088052511215209961e-01
3.325020670890808105e-01 6.674980521202087402e-01
1.078734919428825378e-01 8.921265602111816406e-01
1.575563289225101471e-02 9.842445254325866699e-01
1.127739530056715012e-02 9.887225627899169922e-01
3.917154669761657715e-01 6.082846522331237793e-01
2.322520315647125244e-02 9.767748713493347168e-01
2.184741199016571045e-02 9.781526923179626465e-01
9.880332946777343750e-01 1.196671091020107269e-02
2.321458905935287476e-01 7.678543925285339355e-01
9.912248849868774414e-01 8.775055408477783203e-03
2.390660047531127930e-01 7.609340548515319824e-01
2.858047839254140854e-03 9.971420764923095703e-01
7.113151550292968750e-01 2.886848449707031250e-01
9.062357246875762939e-03 9.909377098083496094e-01
2.080841176211833954e-02 9.791916608810424805e-01
1.669460535049438477e-01 8.330538272857666016e-01
1.766437292098999023e-01 8.233563303947448730e-01
1.118853613734245300e-01 8.881148099899291992e-01
4.484776258468627930e-01 5.515224337577819824e-01
9.728056192398071289e-01 2.719456329941749573e-02
7.433540225028991699e-01 2.566460072994232178e-01
2.367916107177734375e-01 7.632086277008056641e-01
1.583988964557647705e-02 9.841603040695190430e-01
8.868100047111511230e-01 1.131900995969772339e-01
7.976641654968261719e-01 2.023359239101409912e-01
