3.728155791759490967e-01 1.716224651318043470e-04 5.189258977770805359e-02 1.567503320984542370e-03 2.015380002558231354e-02 5.151127115823328495e-04 6.548316217958927155e-03 3.824717365205287933e-03 5.414076447486877441e-01 1.103207818232476711e-03
4.425895400345325470e-03 5.891305627301335335e-04 6.280835077632218599e-05 1.784806590876542032e-05 6.370948394760489464e-04 1.307312049902975559e-05 1.591379259480163455e-05 1.413023528584744781e-05 9.937863349914550781e-01 4.377682344056665897e-04
1.153157640487734170e-07 8.093368251138599589e-07 3.435498001636005938e-07 1.389569206367013976e-07 6.328702511382289231e-06 3.036419730051420629e-05 3.293433508133603027e-07 9.999606609344482422e-01 4.831879323319299147e-07 5.344640499060915317e-07
6.297151558101177216e-03 1.361163705587387085e-01 4.995401483029127121e-03 2.836592495441436768e-03 1.483037369325757027e-03 2.334995369892567396e-04 5.492749623954296112e-03 1.669948222115635872e-03 5.290768109261989594e-03 8.355845212936401367e-01
6.350127250698278658e-07 9.347267848625051556e-08 1.533426344394683838e-03 2.749651866906788200e-05 9.969806075096130371e-01 6.625215064559597522e-06 1.447085291147232056e-03 9.904566695695393719e-07 1.365453044854803011e-06 1.741940081956272479e-06
2.710328437387943268e-03 4.081180319190025330e-03 8.236533403396606445e-01 3.286498365923762321e-03 4.427074454724788666e-04 1.082628518342971802e-01 5.707808956503868103e-02 1.197852252516895533e-04 2.163848257623612881e-04 1.489165442762896419e-04
2.091452915919944644e-05 9.431180078536272049e-04 3.213608943042345345e-05 9.762827754020690918e-01 3.187172114849090576e-05 9.154679253697395325e-03 1.118730797315947711e-04 8.333090692758560181e-03 5.648192200169432908e-06 5.084011238068342209e-03
5.772692020400427282e-06 1.248392982233781368e-05 1.546651765238493681e-05 7.361431926256045699e-05 2.017127917497418821e-05 9.981871843338012695e-01 1.343539406661875546e-05 1.666990923695266247e-03 3.803823801717953756e-06 1.232404201800818555e-06
2.595894932746887207e-01 1.097258878871798515e-03 2.180333137512207031e-01 2.785901725292205811e-01 8.649846911430358887e-02 5.649715662002563477e-02 1.744034513831138611e-02 7.785755395889282227e-02 3.127789823338389397e-04 4.083508159965276718e-03
2.165703773498535156e-01 1.562665100209414959e-03 1.008455362170934677e-02 3.248479217290878296e-03 8.948425948619842529e-02 5.622301250696182251e-04 3.138286760076880455e-03 6.674931850284337997e-03 6.001074314117431641e-01 6.856682151556015015e-02
6.193978711962699890e-03 1.455001438444014639e-05 9.774498343467712402e-01 1.188741407531779259e-05 8.247601726907305419e-06 6.874422524560941383e-06 1.623117923736572266e-02 1.540220182505436242e-05 2.855112688848748803e-05 3.957130684284493327e-05
5.897050723433494568e-02 3.225492037017829716e-05 1.901202253066003323e-03 7.726444891886785626e-06 5.610100197372958064e-05 1.952326056198216975e-05 1.288502244278788567e-05 1.481676281400723383e-05 9.388430118560791016e-01 1.420073822373524308e-04
5.359844770282506943e-03 9.455649256706237793e-01 1.300634903600439429e-04 4.415056901052594185e-04 1.276216353289783001e-03 3.133463615085929632e-04 8.881857502274215221e-05 7.484252273570746183e-05 3.884418308734893799e-02 7.906309328973293304e-03
4.518106579780578613e-04 5.743995279772207141e-05 1.299239229410886765e-04 2.872637924156151712e-05 2.876948565244674683e-04 9.509144547337200493e-06 1.420598982804222032e-05 4.211239865981042385e-04 9.800918102264404297e-01 1.850786805152893066e-02
9.744263952597975731e-04 1.174393401015549898e-05 7.114078402519226074e-01 2.332982793450355530e-02 7.652057684026658535e-04 4.787129582837224007e-04 2.628936171531677246e-01 4.080086364410817623e-05 2.129679160134401172e-05 7.655497029190883040e-05
9.296079874038696289e-01 2.959819357783999294e-05 1.239857077598571777e-02 7.516989626310532913e-06 1.154965866589918733e-05 4.219608672428876162e-05 2.661736289155669510e-05 2.011944707192014903e-05 5.782435089349746704e-02 3.160891355946660042e-05
3.832615446299314499e-03 1.214856049045920372e-03 2.604543697088956833e-04 1.332984771579504013e-02 3.398922039195895195e-03 8.030701428651809692e-03 9.403915610164403915e-04 9.684627056121826172e-01 2.401410893071442842e-05 5.055138608440756798e-04
2.150781219825148582e-03 2.279009058838710189e-04 8.366758227348327637e-01 9.511319920420646667e-03 1.487489696592092514e-02 1.674763299524784088e-02 7.307863235473632812e-02 4.130650684237480164e-02 2.370861329836770892e-04 5.189527757465839386e-03
9.931885600090026855e-01 2.037498634308576584e-03 3.008848754689097404e-03 3.073203697567805648e-05 2.607511760288616642e-06 2.119286182278301567e-05 4.059110942762345076e-04 9.497642167843878269e-06 1.206558314152061939e-03 8.869173325365409255e-05
2.391953580081462860e-02 1.806937507353723049e-05 9.709858298301696777e-01 3.310258034616708755e-03 7.732841186225414276e-05 1.417388557456433773e-03 1.054231252055615187e-04 5.104234878672286868e-05 7.935217581689357758e-05 3.583449142752215266e-05
1.350844627268088516e-06 1.101765519706532359e-04 2.873782023016246967e-06 5.100760972709394991e-06 1.719816680179064861e-07 7.744200729575823061e-07 7.827716217434499413e-06 1.688655970610852819e-06 3.259789764342713170e-06 9.998668432235717773e-01
1.116443218052154407e-05 9.798647761344909668e-01 5.548179615288972855e-06 6.082819709263276309e-06 4.927059649162401911e-07 4.305840320739662275e-06 9.999625035561621189e-06 5.428672011476010084e-06 6.027517520124092698e-05 2.003204263746738434e-02
6.792005300521850586e-01 1.738571003079414368e-02 8.676039054989814758e-03 1.930608646944165230e-03 4.040036350488662720e-03 5.502946441993117332e-04 3.069627564400434494e-04 1.628114283084869385e-02 9.936724603176116943e-02 1.722615659236907959e-01
3.988657408626750112e-05 8.226395584642887115e-05 3.909128159284591675e-02 4.811033606529235840e-03 1.582423574291169643e-04 9.550485610961914062e-01 4.881008935626596212e-04 2.156943955924361944e-04 5.029160092817619443e-05 1.471967698307707906e-05
1.022213182295672596e-04 9.960007667541503906e-01 4.681421614805003628e-06 2.862621840904466808e-05 6.042659492777602281e-07 1.124921527662081644e-05 7.213009666884317994e-06 5.299716576701030135e-06 1.002298267849255353e-05 3.829450113698840141e-03
8.838906978780869395e-06 1.845489168772473931e-05 7.780354935675859451e-04 9.019292891025543213e-02 2.955220639705657959e-03 9.058453440666198730e-01 8.181690645869821310e-05 9.621380013413727283e-05 1.487618192186346278e-05 8.331526260008104146e-06
9.936646223068237305e-01 3.914969965990167111e-06 2.354782773181796074e-03 7.640733383595943451e-05 2.007784678426105529e-05 1.003434954327531159e-05 5.932777639827691019e-06 3.617843503889162093e-06 3.845054423436522484e-03 1.567360232002101839e-05
6.621800821449141949e-06 7.816321158315986395e-06 7.881142664700746536e-05 9.652301073074340820e-01 1.833389699459075928e-02 1.466836035251617432e-02 3.275702474638819695e-04 1.301878597587347031e-03 5.340126335795503110e-06 3.964002462453208864e-05
2.547234180383384228e-04 2.192248794017359614e-04 3.214428434148430824e-04 4.410068504512310028e-03 1.929584890604019165e-03 9.902755022048950195e-01 5.775423487648367882e-04 7.568937726318836212e-04 4.956786506227217615e-05 1.205589273013174534e-03
9.997867345809936523e-01 1.058691282196377870e-06 2.199127038693404756e-06 4.471078500500880182e-05 2.651563954714220017e-05 1.071677525033010170e-05 3.410871386222424917e-06 1.621766932657919824e-05 2.775918801489751786e-06 1.057552290149033070e-04
3.216725890524685383e-04 9.335997674497775733e-06 9.617156982421875000e-01 2.840503863990306854e-02 6.776544731110334396e-03 2.372658811509609222e-03 3.426877083256840706e-04 2.541552748880349100e-05 8.421196980634704232e-06 2.249351928185205907e-05
8.953050374984741211e-01 4.660646663978695869e-04 4.120759665966033936e-02 2.399391960352659225e-04 3.649779318948276341e-05 2.328126865904778242e-04 3.763889521360397339e-02 7.936481852084398270e-04 2.113164588809013367e-02 2.947944682091474533e-03
2.707940438995137811e-05 2.656864489836152643e-05 1.020178757607936859e-02 4.146010056138038635e-02 5.342658187146298587e-05 9.475789070129394531e-01 5.475759971886873245e-04 6.323478010017424822e-05 3.119270695606246591e-05 1.017368595057632774e-05
5.126272662892006338e-05 4.359782673418521881e-03 1.150269359350204468e-01 7.716112136840820312e-01 2.728477702476084232e-04 1.292648166418075562e-02 9.482454508543014526e-02 3.032749518752098083e-04 9.669677820056676865e-05 5.269947578199207783e-04
3.312082753836875781e-06 8.064227586146444082e-06 1.240940582647453994e-05 2.464860244799638167e-06 1.568295374454464763e-05 5.978181958198547363e-03 5.138725100550800562e-06 9.939706325531005859e-01 2.111230060108937323e-06 2.020806732616620138e-06
2.006756039918400347e-05 5.841005531692644581e-06 1.046499423682689667e-02 1.238057593582198024e-04 9.168887138366699219e-01 1.342934090644121170e-03 4.601764027029275894e-03 6.649783253669738770e-02 2.659373240021523088e-05 2.744405901466961950e-05
7.224813316497602500e-07 9.999685287475585938e-01 6.997651667006721254e-07 6.687495783808117267e-07 1.696629396974458359e-07 2.428949755994835868e-06 7.700007245148299262e-07 9.026697398439864628e-07 1.977266947505995631e-06 2.326797039131633937e-05
3.265206888318061829e-02 2.732055145315825939e-05 8.208062499761581421e-03 5.692994454875588417e-04 9.384839534759521484e-01 2.115393755957484245e-03 1.214838121086359024e-04 3.872080706059932709e-03 1.383048109710216522e-02 1.199001999339088798e-04
2.837582314896280877e-06 6.426993763852806296e-07 9.999375343322753906e-01 9.193775440508034080e-06 8.464821803499944508e-06 3.749105417227838188e-06 1.634497857594396919e-05 1.876638998510316014e-05 5.974757186777424067e-07 1.998461812036111951e-06
9.617526302463375032e-06 3.513898627716116607e-05 7.239112164825201035e-05 4.724160432815551758e-01 1.737214333843439817e-04 5.155702829360961914e-01 1.115338131785392761e-02 5.500947590917348862e-04 1.278806212212657556e-05 6.688794201181735843e-06
6.750571628799661994e-06 9.964854121208190918e-01 3.978415770689025521e-05 2.479328213667031378e-05 1.026165023176872637e-06 4.812189945369027555e-05 6.713892616971861571e-06 6.917196060385322198e-06 1.314815017394721508e-05 3.367458470165729523e-03
4.471473948797211051e-05 4.722621088149026036e-05 2.112562768161296844e-03 3.228917717933654785e-02 7.350289821624755859e-02 7.606770396232604980e-01 1.298824548721313477e-01 1.271439716219902039e-03 1.266640610992908478e-04 4.594644633471034467e-05
9.235180332325398922e-04 3.579004214770975523e-06 9.845396876335144043e-01 5.780898034572601318e-03 5.674252679455094039e-05 8.543930947780609131e-03 5.049239553045481443e-05 8.362644439330324531e-05 6.273136932577472180e-06 1.135840830102097243e-05
9.752084612846374512e-01 8.873124897945672274e-06 2.783847412501927465e-05 1.577145667397417128e-06 3.341767296660691500e-06 1.614835309737827629e-05 2.092954673571512103e-06 3.744785772141767666e-06 2.472119405865669250e-02 6.769800165784545243e-06
9.833677268034080043e-07 5.721548177461954765e-07 1.512003677817119751e-07 1.436372087937343167e-07 1.036319281411124393e-05 2.427407525829039514e-05 6.410465971384837758e-07 9.999619722366333008e-01 4.875502099821460433e-07 4.799443331648944877e-07
5.455319751490605995e-06 5.506329671334242448e-06 9.924467802047729492e-01 1.584984711371362209e-03 1.445817906642332673e-04 5.461647640913724899e-03 2.815683255903422832e-04 6.187851249706000090e-05 2.983545527968090028e-06 4.690808054874651134e-06
1.758644066285341978e-04 3.069406084250658751e-04 8.231937289237976074e-01 5.669669248163700104e-03 5.834357067942619324e-02 8.639039099216461182e-02 7.548523135483264923e-04 2.493991702795028687e-02 1.449850969947874546e-04 8.017395157366991043e-05
4.411057943798368797e-06 9.964215159416198730e-01 2.311007847310975194e-06 1.278534000448416919e-06 5.552401489694602787e-07 2.950436055471072905e-06 3.584103524190140888e-06 2.011249534916714765e-06 6.229431892279535532e-05 3.499113488942384720e-03
3.470036317594349384e-04 1.035826062434352934e-05 6.976942586334189400e-06 1.867487640083709266e-06 6.588886662939330563e-06 3.839864803012460470e-06 7.065525096550118178e-06 4.254478881193790585e-06 9.830333590507507324e-01 1.657870039343833923e-02
1.713055372238159180e-01 2.511989325284957886e-03 2.173622846603393555e-01 7.935114949941635132e-02 1.289881952106952667e-02 4.075714945793151855e-01 5.674819462001323700e-03 5.789653584361076355e-02 3.325399756431579590e-02 1.217348687350749969e-02
5.998029955662786961e-04 5.560596473515033722e-03 4.977457225322723389e-01 2.646807432174682617e-01 1.820503547787666321e-02 1.452168822288513184e-01 5.394926294684410095e-02 1.233661919832229614e-02 1.384767965646460652e-04 1.566922990605235100e-03
8.384395187022164464e-06 1.517444252385757864e-05 3.423754242248833179e-04 9.513355325907468796e-05 2.148822932213079184e-05 9.993940591812133789e-01 1.347526813333388418e-05 9.643576049711555243e-05 1.146781687566544861e-05 2.065770559056545608e-06
3.182943328283727169e-04 5.415034829638898373e-04 8.510874584317207336e-03 1.451162695884704590e-01 5.697993095964193344e-03 6.731827259063720703e-01 1.426183283329010010e-01 9.421053342521190643e-03 1.387220248579978943e-02 7.208024035207927227e-04
6.088092923164367676e-01 1.118227094411849976e-01 3.319689631462097168e-02 5.788264796137809753e-03 5.591681227087974548e-03 9.824044536799192429e-04 5.676095606759190559e-04 6.881069391965866089e-03 3.528065513819456100e-03 2.228320837020874023e-01
3.208828624337911606e-03 1.319931034231558442e-04 3.653525561094284058e-02 1.828553527593612671e-02 8.157085627317428589e-03 6.215072795748710632e-02 8.124033808708190918e-01 5.876575037837028503e-02 1.298407150898128748e-04 2.316696627531200647e-04
1.275884360074996948e-02 7.537814378738403320e-01 1.486729085445404053e-02 2.641789615154266357e-02 3.442912828177213669e-03 1.592400483787059784e-02 3.202779218554496765e-02 4.494342952966690063e-02 3.247734159231185913e-02 6.335918605327606201e-02
7.296154763025697321e-06 1.524619801784865558e-05 6.440398283302783966e-04 4.353510960936546326e-02 2.552003206801600754e-05 9.546626806259155273e-01 3.345472214277833700e-05 1.063748495653271675e-03 8.190915650629904121e-06 4.818990419153124094e-06
6.613603090954711661e-06 8.919463653001002967e-06 9.798216819763183594e-01 3.417122934479266405e-05 2.082330465782433748e-04 4.573286976665258408e-03 1.531120762228965759e-02 2.066784327325876802e-05 4.472690307011362165e-06 1.089779470930807292e-05
1.076520830392837524e-01 5.842091559316031635e-05 5.792852025479078293e-03 6.467302227974869311e-06 3.701770401676185429e-05 2.946764288935810328e-05 2.594902434793766588e-05 8.493113273289054632e-05 8.854018449783325195e-01 9.110106620937585831e-04
1.008205217658542097e-04 6.384473817888647318e-05 4.285413622856140137e-01 1.043001338839530945e-01 3.283733725547790527e-01 4.016284644603729248e-02 8.917322009801864624e-02 9.056570939719676971e-03 8.308827818837016821e-05 1.448211551178246737e-04
6.887699328217422590e-06 1.104203693103045225e-05 4.543726026895456016e-05 1.095436382456682622e-04 1.393553429807070643e-05 9.997849464416503906e-01 1.234290357388090342e-05 6.430701432691421360e-06 7.415424079226795584e-06 2.019661451413412578e-06
9.504198533250018954e-05 1.530580921098589897e-04 7.600046694278717041e-02 6.884347647428512573e-02 2.257176116108894348e-02 6.257627010345458984e-01 9.546801447868347168e-03 1.968128085136413574e-01 1.117107094614766538e-04 1.022552314680069685e-04
9.986726641654968262e-01 1.698143569228705019e-05 1.182904466986656189e-03 1.864547630248125643e-05 4.027926024718908593e-06 4.331015134084736928e-06 7.521006045863032341e-05 5.300096290739020333e-06 8.825065378914587200e-06 1.117401461669942364e-05
5.725850164890289307e-02 3.063078504055738449e-03 3.494809789117425680e-05 3.460022708168253303e-05 6.801976269343867898e-06 1.261795841855928302e-05 1.720694672258105129e-05 1.591667387401685119e-05 9.354152679443359375e-01 4.141095094382762909e-03
1.245725974440574646e-01 2.239949753857217729e-05 1.434988735127262771e-05 7.268318768183235079e-06 1.513102142780553550e-05 2.103413862641900778e-05 9.639767085900530219e-06 1.186104054795578122e-05 8.752923011779785156e-01 3.349845792399719357e-05
7.214008292066864669e-06 3.509528823997243308e-06 4.276431297967064893e-07 4.870915404353581835e-07 2.361961378483101726e-06 1.945708845596527681e-06 1.085759663510543760e-06 1.694682168817962520e-06 9.999737143516540527e-01 7.575260497105773538e-06
3.872975753438367974e-07 8.924744179239496589e-07 4.859255568590015173e-06 9.166230938717490062e-07 1.241895233761169948e-06 7.220704674182343297e-07 9.999879598617553711e-01 8.540136491319572087e-07 8.266821964753034990e-07 1.501124984315538313e-06
1.820739089453127235e-05 3.115588333457708359e-05 1.950802630744874477e-03 2.976119518280029297e-02 1.535903895273804665e-03 9.066077470779418945e-01 4.328203431214205921e-05 6.002007052302360535e-02 2.095821218972560018e-05 1.079095818568021059e-05
7.994434781721793115e-06 2.677724296518135816e-06 3.994300072918122169e-07 3.871566605084808543e-07 2.581311264293617569e-06 1.683450932432606351e-06 7.287357561835960951e-07 1.672593498369678855e-06 9.999794960021972656e-01 2.482792524460819550e-06
3.413241245198150864e-07 9.999793767929077148e-01 7.885064405854791403e-07 4.321755113778635859e-07 9.458717897814494791e-08 1.993381374632008374e-06 5.184501787880435586e-07 6.345848078126437031e-07 1.119212811317993328e-06 1.480347964388784021e-05
1.994783360714791343e-06 5.948665784671902657e-04 4.297039595257956535e-06 2.015941845456836745e-06 3.519394340401049703e-07 1.695627815934130922e-06 8.766778591962065548e-06 1.037634683598298579e-05 9.926579878083430231e-06 9.993657469749450684e-01
6.978151759540196508e-06 1.666522803134284914e-05 6.098569065215997398e-05 3.586667589843273163e-03 4.927121917717158794e-04 9.868214838206768036e-04 7.479573832824826241e-04 3.961456968681886792e-05 9.940282702445983887e-01 3.338738315505906940e-05
1.268753688782453537e-02 9.151858687400817871e-01 2.413682173937559128e-03 1.036546891555190086e-03 2.524052069929894060e-05 2.633843978401273489e-04 1.672634156420826912e-03 1.497906050644814968e-03 4.832812119275331497e-04 6.473398208618164062e-02
2.067094610538333654e-04 5.617353235720656812e-05 6.154584288597106934e-01 8.886359632015228271e-02 5.387485027313232422e-02 9.980395436286926270e-03 2.297287434339523315e-01 1.252653542906045914e-03 6.762395787518471479e-05 5.108979530632495880e-04
6.304737325990572572e-06 2.650254828040488064e-06 8.331040735356509686e-04 5.121051333844661713e-03 3.617432867031311616e-06 1.749905641190707684e-05 9.940022230148315430e-01 2.554313823566189967e-06 3.778156269618193619e-06 7.264312444021925330e-06
2.586434483528137207e-01 2.666596770286560059e-01 2.017939463257789612e-02 5.965761095285415649e-02 5.211198236793279648e-03 2.633572928607463837e-02 4.889048263430595398e-02 2.642364054918289185e-02 1.362204900942742825e-03 2.866367101669311523e-01
4.472874570637941360e-05 1.919764599733753130e-06 2.360323378525208682e-05 1.350622142126667313e-06 3.888552309945225716e-04 1.482125298934988678e-05 2.496223942216602154e-06 3.019172709173290059e-06 9.995140433311462402e-01 5.241957751422887668e-06
1.185128639917820692e-04 2.282751229358837008e-04 5.224028136581182480e-03 2.717422088608145714e-03 6.653912132605910301e-04 1.421407610177993774e-02 7.456552702933549881e-05 9.757989645004272461e-01 3.004078098456375301e-05 9.287754073739051819e-04
6.074954580981284380e-05 1.175488461740314960e-03 6.275534396991133690e-04 1.793665811419487000e-02 7.068996783345937729e-04 9.389202594757080078e-01 3.036390990018844604e-05 4.051662981510162354e-02 1.169460665551014245e-05 1.376663112750975415e-05
6.158010364742949605e-05 5.540825077332556248e-05 3.044881392270326614e-03 4.387319684028625488e-01 3.147695679217576981e-03 5.508822202682495117e-01 7.717940025031566620e-05 1.486347755417227745e-03 2.239516470581293106e-05 2.490428974851965904e-03
4.788039223058149219e-05 8.914157748222351074e-01 2.341890940442681313e-04 4.594451282173395157e-03 1.021276344545185566e-03 1.407741103321313858e-03 2.300290158018469810e-03 1.824017497710883617e-03 6.803634017705917358e-02 2.911806851625442505e-02
4.738859715871512890e-04 2.557254396378993988e-03 2.369239609834039584e-06 1.874632175713486504e-06 4.186223577562486753e-06 4.180164978606626391e-06 2.031579242611769587e-06 4.833813818549970165e-06 9.949450492858886719e-01 2.004377543926239014e-03
8.147721528075635433e-04 8.949558138847351074e-01 1.948038334376178682e-05 2.120397221005987376e-05 6.695678166579455137e-06 1.330601935478625819e-05 3.122041744063608348e-05 2.139350544894114137e-05 8.154558017849922180e-04 1.033007204532623291e-01
1.668367418460547924e-03 1.107235657400451601e-04 6.620676815509796143e-02 7.353049516677856445e-02 2.931999042630195618e-02 2.133064568042755127e-01 2.268751151859760284e-03 6.132386922836303711e-01 7.021807687124237418e-05 2.796662447508424520e-04
9.886775016784667969e-01 1.945074473042041063e-05 1.120539195835590363e-02 5.793006039311876521e-06 5.473929377330932766e-06 2.476657391525804996e-05 2.648913323355372995e-05 7.074444056343054399e-06 1.383180460834410042e-05 1.426690323569346219e-05
1.670214146543003153e-06 2.188809503422817215e-06 2.210282445958000608e-07 1.706905550236115232e-07 1.139496589530608617e-06 8.187640787582495250e-07 3.702013486872601788e-07 1.246704641744145192e-06 9.999904632568359375e-01 1.755602170305792242e-06
2.370424994069253444e-07 1.040620986714202445e-06 1.786043384299773606e-07 1.385789971664053155e-07 3.797581939579686150e-06 4.481560245039872825e-05 4.782981477546854876e-07 9.999484419822692871e-01 5.475885700434446335e-07 4.489124876272398978e-07
1.530764052404265385e-06 2.040891558863222599e-06 1.587832695804536343e-03 9.886441230773925781e-01 1.138083753176033497e-03 6.691446062177419662e-03 1.714815385639667511e-03 2.108046028297394514e-04 2.515535697966697626e-06 6.894802027090918273e-06
2.140413243978400715e-06 1.185633550448983442e-06 5.736319508287124336e-05 2.938811085186898708e-04 9.967867732048034668e-01 8.103574509732425213e-04 4.100336809642612934e-06 2.039953600615262985e-03 2.190563463955186307e-06 2.192271949752466753e-06
3.632994321378646418e-06 9.999638795852661133e-01 1.458589736103022005e-06 1.059471060216310434e-06 1.606264135034507490e-07 4.886761416855733842e-06 2.059409325738670304e-06 1.523399077996145934e-06 6.230896360648330301e-06 1.524827530374750495e-05
1.566299470141530037e-03 3.107421216554939747e-04 5.104155093431472778e-02 1.539271976798772812e-02 5.311597585678100586e-01 3.866629675030708313e-02 3.747072070837020874e-02 3.235991001129150391e-01 3.906778874807059765e-04 4.022579814773052931e-04
8.889655768871307373e-02 4.533956962404772639e-05 1.728437095880508423e-02 8.601881861686706543e-01 2.377653121948242188e-02 3.674481529742479324e-03 2.416444476693868637e-03 3.226775676012039185e-03 2.379403886152431369e-04 2.534394443500787020e-04
2.486789599061012268e-04 1.991671015275642276e-04 2.731044888496398926e-01 9.912734478712081909e-02 3.505166154354810715e-03 4.412879347801208496e-01 1.550426241010427475e-03 1.806418150663375854e-01 1.574506022734567523e-04 1.776110002538189292e-04
8.106902896543033421e-06 8.909667485568206757e-06 9.743313193321228027e-01 6.800572155043482780e-04 5.973321822239086032e-05 2.215832471847534180e-02 2.715840935707092285e-03 1.235576382896397263e-05 1.656283893680665642e-05 8.881977009878028184e-06
6.578444299520924687e-06 9.992470741271972656e-01 2.155756419597310014e-06 1.087864688997797202e-06 2.251698845157079631e-07 3.332001824674080126e-06 1.563622731737268623e-06 2.139632670150604099e-06 6.143929113022750244e-06 7.298073614947497845e-04
5.716193467378616333e-03 1.050055958330631256e-03 4.438581690192222595e-02 1.093018278479576111e-01 2.541328072547912598e-01 4.386126697063446045e-01 2.245671674609184265e-02 1.029929965734481812e-01 5.427950527518987656e-03 1.592305861413478851e-02
2.386046844549127854e-07 8.616798368166200817e-07 3.607817404827073915e-07 8.516204275110794697e-08 1.426303015250596218e-06 2.101469362969510257e-05 4.602404146680783015e-07 9.999749064445495605e-01 4.603006118486518972e-07 2.862088877009227872e-07
2.492066239938139915e-03 9.859812053036876023e-06 1.004277961328625679e-03 1.176011282950639725e-03 9.454137682914733887e-01 3.119863686151802540e-04 1.829396560788154602e-02 2.235080581158399582e-03 2.805805206298828125e-02 1.004980877041816711e-03
2.007626562772202305e-06 2.816229243762791157e-05 2.567453975643729791e-06 1.634187242416373920e-06 2.730857886490412056e-07 3.248751454520970583e-07 9.308683729614131153e-06 9.401546208209765609e-07 1.154406527348328382e-05 9.999432563781738281e-01
1.569414598634466529e-05 3.177898179274052382e-05 2.727388346102088690e-05 3.724799156188964844e-01 1.628840342164039612e-02 6.096042990684509277e-01 1.602389966137707233e-04 1.366929151117801666e-03 1.682235233602114022e-05 8.719829565961845219e-06
